,PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Cabin_no,Cabin_yes,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Age_scaled,Fare_scaled,TheOld,TheYoung,Child,Mother,Family_size,Cabin
649,650,1,"Stanley, Miss. Amy Zillah Elsie",23,0,0,CA. 2314,7.55,1,0,0,0,1,0,0,1,1,0,-0.487963219,-0.496404765,0,1,0,0,0,
650,651,0,"Mitkoff, Mr. Mito",27.94720616,0,0,349221,7.8958,1,0,0,0,1,0,0,1,0,1,-0.124787308,-0.48944219,0,1,0,0,0,
651,652,1,"Doling, Miss. Elsie",18,0,1,231919,23,1,0,0,0,1,0,1,0,1,0,-0.855014742,-0.185323848,0,1,0,0,1,
652,653,0,"Kalvik, Mr. Johannes Halvorsen",21,0,0,8475,8.4333,1,0,0,0,1,0,0,1,0,1,-0.634783828,-0.478619796,0,1,0,0,0,
653,654,1,"O'Leary, Miss. Hanora ""Norah""",26.3814249,0,0,330919,7.8292,1,0,0,1,0,0,0,1,1,0,-0.239731787,-0.490783161,0,1,0,0,0,
654,655,0,"Hegarty, Miss. Hanora ""Nora""",18,0,0,365226,6.75,1,0,0,1,0,0,0,1,1,0,-0.855014742,-0.512512515,0,1,0,0,0,
655,656,0,"Hickman, Mr. Leonard Mark",24,2,0,S.O.C. 14879,73.5,1,0,0,0,1,0,1,0,0,1,-0.414552915,0.831477855,0,1,0,0,2,
656,657,0,"Radeff, Mr. Alexander",27.94720616,0,0,349223,7.8958,1,0,0,0,1,0,0,1,0,1,-0.124787308,-0.48944219,0,1,0,0,0,
657,658,0,"Bourke, Mrs. John (Catherine)",32,1,1,364849,15.5,1,0,0,1,0,0,0,1,1,0,0.172729522,-0.336334002,0,1,0,0,2,
658,659,0,"Eitemiller, Mr. George Floyd",23,0,0,29751,13,1,0,0,0,1,0,1,0,0,1,-0.487963219,-0.38667072,0,1,0,0,0,
659,660,0,"Newell, Mr. Arthur Webster",58,0,2,35273,113.275,0,1,1,0,0,1,0,0,0,1,2.081397439,1.632335038,1,0,0,0,2,D48
660,661,1,"Frauenthal, Dr. Henry William",50,2,0,PC 17611,133.65,1,0,0,0,1,1,0,0,0,1,1.494115003,2.042579289,1,0,0,0,2,
661,662,0,"Badt, Mr. Mohamed",40,0,0,2623,7.225,1,0,1,0,0,0,0,1,0,1,0.760011958,-0.502948539,0,1,0,0,0,
662,663,0,"Colley, Mr. Edward Pomeroy",47,0,0,5727,25.5875,0,1,0,0,1,1,0,0,0,1,1.27388409,-0.133225345,0,1,0,0,0,E58
663,664,0,"Coleff, Mr. Peju",36,0,0,349210,7.4958,1,0,0,0,1,0,0,1,0,1,0.46637074,-0.497496065,0,1,0,0,0,
664,665,1,"Lindqvist, Mr. Eino William",20,1,0,STON/O 2. 3101285,7.925,1,0,0,0,1,0,0,1,0,1,-0.708194133,-0.488854258,0,1,0,0,1,
665,666,0,"Hickman, Mr. Lewis",32,2,0,S.O.C. 14879,73.5,1,0,0,0,1,0,1,0,0,1,0.172729522,0.831477855,0,1,0,0,2,
666,667,0,"Butler, Mr. Reginald Fenton",25,0,0,234686,13,1,0,0,0,1,0,1,0,0,1,-0.34114261,-0.38667072,0,1,0,0,0,
667,668,0,"Rommetvedt, Mr. Knud Paust",27.51545426,0,0,312993,7.775,1,0,0,0,1,0,0,1,0,1,-0.156482347,-0.491874461,0,1,0,0,0,
668,669,0,"Cook, Mr. Jacob",43,0,0,A/5 3536,8.05,1,0,0,0,1,0,0,1,0,1,0.980242871,-0.486337422,0,1,0,0,0,
669,670,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",39.08817814,1,0,19996,52,0,1,0,0,1,1,0,0,1,0,0.693074837,0.39858208,0,1,0,0,1,C126
670,671,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",40,1,1,29750,39,1,0,0,0,1,0,1,0,1,0,0.760011958,0.136831147,0,1,0,0,2,
671,672,0,"Davidson, Mr. Thornton",31,1,0,F.C. 12750,52,0,1,0,0,1,1,0,0,0,1,0.099319217,0.39858208,0,1,0,0,1,B71
672,673,0,"Mitchell, Mr. Henry Michael",70,0,0,C.A. 24580,10.5,1,0,0,0,1,0,1,0,0,1,2.962321094,-0.437007438,1,0,0,0,0,
673,674,1,"Wilhelms, Mr. Charles",31,0,0,244270,13,1,0,0,0,1,0,1,0,0,1,0.099319217,-0.38667072,0,1,0,0,0,
674,675,0,"Watson, Mr. Ennis Hastings",35.0479118,0,0,239856,0,1,0,0,0,1,0,1,0,0,1,0.396477655,-0.648421654,0,1,0,0,0,
675,676,0,"Edvardsson, Mr. Gustaf Hjalmar",18,0,0,349912,7.775,1,0,0,0,1,0,0,1,0,1,-0.855014742,-0.491874461,0,1,0,0,0,
676,677,0,"Sawyer, Mr. Frederick Charles",24.5,0,0,342826,8.05,1,0,0,0,1,0,0,1,0,1,-0.377847762,-0.486337422,0,1,0,0,0,
677,678,1,"Turja, Miss. Anna Sofia",18,0,0,4138,9.8417,1,0,0,0,1,0,0,1,1,0,-0.855014742,-0.450262103,0,1,0,0,0,
678,679,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",43,1,6,CA 2144,46.9,1,0,0,0,1,0,0,1,1,0,0.980242871,0.295895176,0,1,0,1,7,
679,680,1,"Cardeza, Mr. Thomas Drake Martinez",36,0,1,PC 17755,512.3292,0,1,1,0,0,1,0,0,0,1,0.46637074,9.667166525,0,1,0,0,1,B51 B53 B55
680,681,0,"Peters, Miss. Katie",23.47643239,0,0,330935,8.1375,1,0,0,1,0,0,0,1,1,0,-0.452988172,-0.484575637,0,1,0,0,0,
681,682,1,"Hassab, Mr. Hammad",27,0,0,PC 17572,76.7292,0,1,1,0,0,1,0,0,0,1,-0.194322001,0.896496787,0,1,0,0,0,D49
682,683,0,"Olsvigen, Mr. Thor Anderson",20,0,0,6563,9.225,1,0,0,0,1,0,0,1,0,1,-0.708194133,-0.462679164,0,1,0,0,0,
683,684,0,"Goodwin, Mr. Charles Edward",14,5,2,CA 2144,46.9,1,0,0,0,1,0,0,1,0,1,-1.14865596,0.295895176,0,1,0,0,7,
684,685,0,"Brown, Mr. Thomas William Solomon",60,1,1,29750,39,1,0,0,0,1,0,1,0,0,1,2.228218048,0.136831147,1,0,0,0,2,
685,686,0,"Laroche, Mr. Joseph Philippe Lemercier",25,1,2,SC/Paris 2123,41.5792,1,0,1,0,0,0,1,0,0,1,-0.34114261,0.188762532,0,1,0,0,3,
686,687,0,"Panula, Mr. Jaako Arnold",14,4,1,3101295,39.6875,1,0,0,0,1,0,0,1,0,1,-1.14865596,0.150673744,0,1,0,0,5,
687,688,0,"Dakic, Mr. Branko",19,0,0,349228,10.1708,1,0,0,0,1,0,0,1,0,1,-0.781604437,-0.443635777,0,1,0,0,0,
688,689,0,"Fischer, Mr. Eberhard Thelander",18,0,0,350036,7.7958,1,0,0,0,1,0,0,1,0,1,-0.855014742,-0.491455659,0,1,0,0,0,
689,690,1,"Madill, Miss. Georgette Alexandra",15,0,1,24160,211.3375,0,1,0,0,1,1,0,0,1,0,-1.075245655,3.6067928,0,1,0,0,1,B5
690,691,1,"Dick, Mr. Albert Adrian",31,1,0,17474,57,0,1,0,0,1,1,0,0,0,1,0.099319217,0.499255516,0,1,0,0,1,B20
691,692,1,"Karun, Miss. Manca",4,0,1,349256,13.4167,1,0,1,0,0,0,0,1,1,0,-1.882759005,-0.378280596,0,0,1,0,1,
692,693,1,"Lam, Mr. Ali",29.56889809,0,0,1601,56.4958,1,0,0,0,1,0,0,1,0,1,-0.00573841,0.489103607,0,1,0,0,0,
693,694,0,"Saad, Mr. Khalil",25,0,0,2672,7.225,1,0,1,0,0,0,0,1,0,1,-0.34114261,-0.502948539,0,1,0,0,0,
694,695,0,"Weir, Col. John",60,0,0,113800,26.55,1,0,0,0,1,1,0,0,0,1,2.228218048,-0.113845709,1,0,0,0,0,
695,696,0,"Chapman, Mr. Charles Henry",52,0,0,248731,13.5,1,0,0,0,1,0,1,0,0,1,1.640935612,-0.376603377,1,0,0,0,0,
696,697,0,"Kelly, Mr. James",44,0,0,363592,8.05,1,0,0,0,1,0,0,1,0,1,1.053653176,-0.486337422,0,1,0,0,0,
697,698,1,"Mullens, Miss. Katherine ""Katie""",19.89558113,0,0,35852,7.7333,1,0,0,1,0,0,0,1,1,0,-0.715859554,-0.492714077,0,1,0,0,0,
698,699,0,"Thayer, Mr. John Borland",49,1,1,17421,110.8833,0,1,1,0,0,1,0,0,0,1,1.420704699,1.584178906,0,1,0,0,2,C68
699,700,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",42,0,0,348121,7.65,0,1,0,0,1,0,0,1,0,1,0.906832567,-0.494391297,0,1,0,0,0,F G63
700,701,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",18,1,0,PC 17757,227.525,0,1,1,0,0,1,0,0,1,0,-0.855014742,3.932723049,0,1,0,0,1,C62 C64
701,702,1,"Silverthorne, Mr. Spencer Victor",35,0,0,PC 17475,26.2875,0,1,0,0,1,1,0,0,0,1,0.392960435,-0.119131064,0,1,0,0,0,E24
702,703,0,"Barbara, Miss. Saiide",18,0,1,2691,14.4542,1,0,1,0,0,0,0,1,1,0,-0.855014742,-0.357390858,0,1,0,0,1,
703,704,0,"Gallagher, Mr. Martin",25,0,0,36864,7.7417,1,0,0,1,0,0,0,1,0,1,-0.34114261,-0.492544946,0,1,0,0,0,
704,705,0,"Hansen, Mr. Henrik Juul",26,1,0,350025,7.8542,1,0,0,0,1,0,0,1,0,1,-0.267732305,-0.490279793,0,1,0,0,1,
705,706,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39,0,0,250655,26,1,0,0,0,1,0,1,0,0,1,0.686601653,-0.124919787,0,1,0,0,0,
706,707,1,"Kelly, Mrs. Florence ""Fannie""",45,0,0,223596,13.5,1,0,0,0,1,0,1,0,1,0,1.127063481,-0.376603377,0,1,0,0,0,
707,708,1,"Calderhead, Mr. Edward Pennington",42,0,0,PC 17476,26.2875,0,1,0,0,1,1,0,0,0,1,0.906832567,-0.119131064,0,1,0,0,0,E24
708,709,1,"Cleaver, Miss. Alice",22,0,0,113781,151.55,1,0,0,0,1,1,0,0,1,0,-0.561373524,2.40299019,0,1,0,0,0,
709,710,1,"Moubarek, Master. Halim Gonios (""William George"")",17.09991595,1,1,2661,15.2458,1,0,1,0,0,0,0,1,0,1,-0.921090186,-0.34145224,0,1,0,0,2,
710,711,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",24,0,0,PC 17482,49.5042,0,1,1,0,0,1,0,0,1,0,-0.414552915,0.348329928,0,1,0,0,0,C90
711,712,0,"Klaber, Mr. Herman",49.8994093,0,0,113028,26.55,0,1,0,0,1,1,0,0,0,1,1.486730609,-0.113845709,0,1,0,0,0,C124
712,713,1,"Taylor, Mr. Elmer Zebley",48,1,0,19996,52,0,1,0,0,1,1,0,0,0,1,1.347294394,0.39858208,0,1,0,0,1,C126
713,714,0,"Larsson, Mr. August Viktor",29,0,0,7545,9.4833,1,0,0,0,1,0,0,1,0,1,-0.047501392,-0.457478375,0,1,0,0,0,
714,715,0,"Greenberg, Mr. Samuel",52,0,0,250647,13,1,0,0,0,1,0,1,0,0,1,1.640935612,-0.38667072,1,0,0,0,0,
715,716,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",19,0,0,348124,7.65,0,1,0,0,1,0,0,1,0,1,-0.781604437,-0.494391297,0,1,0,0,0,F G73
716,717,1,"Endres, Miss. Caroline Louise",38,0,0,PC 17757,227.525,0,1,1,0,0,1,0,0,1,0,0.613191349,3.932723049,0,1,0,0,0,C45
717,718,1,"Troutt, Miss. Edwina Celia ""Winnie""",27,0,0,34218,10.5,0,1,0,0,1,0,1,0,1,0,-0.194322001,-0.437007438,0,1,0,0,0,E101
718,719,0,"McEvoy, Mr. Michael",27.30887391,0,0,36568,15.5,1,0,0,1,0,0,0,1,0,1,-0.171647473,-0.336334002,0,1,0,0,0,
719,720,0,"Johnson, Mr. Malkolm Joackim",33,0,0,347062,7.775,1,0,0,0,1,0,0,1,0,1,0.246139826,-0.491874461,0,1,0,0,0,
720,721,1,"Harper, Miss. Annie Jessie ""Nina""",6,0,1,248727,33,1,0,0,0,1,0,1,0,1,0,-1.735938396,0.016023024,0,0,1,0,1,
721,722,0,"Jensen, Mr. Svend Lauritz",17,1,0,350048,7.0542,1,0,0,0,1,0,0,1,0,1,-0.928425046,-0.506387543,0,1,0,0,1,
722,723,0,"Gillespie, Mr. William Henry",34,0,0,12233,13,1,0,0,0,1,0,1,0,0,1,0.319550131,-0.38667072,0,1,0,0,0,
723,724,0,"Hodges, Mr. Henry Price",50,0,0,250643,13,1,0,0,0,1,0,1,0,0,1,1.494115003,-0.38667072,1,0,0,0,0,
724,725,1,"Chambers, Mr. Norman Campbell",27,1,0,113806,53.1,0,1,0,0,1,1,0,0,0,1,-0.194322001,0.420730236,0,1,0,0,1,E8
725,726,0,"Oreskovic, Mr. Luka",20,0,0,315094,8.6625,1,0,0,0,1,0,0,1,0,1,-0.708194133,-0.474004926,0,1,0,0,0,
726,727,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30,3,0,31027,21,1,0,0,0,1,0,1,0,1,0,0.025908913,-0.225593223,0,1,0,0,3,
727,728,1,"Mannion, Miss. Margareth",19.89558113,0,0,36866,7.7375,1,0,0,1,0,0,0,1,1,0,-0.715859554,-0.492629511,0,1,0,0,0,
728,729,0,"Bryhl, Mr. Kurt Arnold Gottfrid",25,1,0,236853,26,1,0,0,0,1,0,1,0,0,1,-0.34114261,-0.124919787,0,1,0,0,1,
729,730,0,"Ilmakangas, Miss. Pieta Sofia",25,1,0,STON/O2. 3101271,7.925,1,0,0,0,1,0,0,1,1,0,-0.34114261,-0.488854258,0,1,0,0,1,
730,731,1,"Allen, Miss. Elisabeth Walton",29,0,0,24160,211.3375,0,1,0,0,1,1,0,0,1,0,-0.047501392,3.6067928,0,1,0,0,0,B5
731,732,0,"Hassan, Mr. Houssein G N",11,0,0,2699,18.7875,1,0,1,0,0,0,0,1,0,1,-1.368886873,-0.270141218,0,0,1,0,0,
732,733,0,"Knight, Mr. Robert J",35.0479118,0,0,239855,0,1,0,0,0,1,0,1,0,0,1,0.396477655,-0.648421654,0,1,0,0,0,
733,734,0,"Berriman, Mr. William John",23,0,0,28425,13,1,0,0,0,1,0,1,0,0,1,-0.487963219,-0.38667072,0,1,0,0,0,
734,735,0,"Troupiansky, Mr. Moses Aaron",23,0,0,233639,13,1,0,0,0,1,0,1,0,0,1,-0.487963219,-0.38667072,0,1,0,0,0,
735,736,0,"Williams, Mr. Leslie",28.5,0,0,54636,16.1,1,0,0,0,1,0,0,1,0,1,-0.084206544,-0.32425319,0,1,0,0,0,
736,737,0,"Ford, Mrs. Edward (Margaret Ann Watson)",48,1,3,W./C. 6608,34.375,1,0,0,0,1,0,0,1,1,0,1.347294394,0.043708218,0,1,0,1,4,
737,738,1,"Lesurer, Mr. Gustave J",35,0,0,PC 17755,512.3292,0,1,1,0,0,1,0,0,0,1,0.392960435,9.667166525,0,1,0,0,0,B101
738,739,0,"Ivanoff, Mr. Kanio",27.94720616,0,0,349201,7.8958,1,0,0,0,1,0,0,1,0,1,-0.124787308,-0.48944219,0,1,0,0,0,
739,740,0,"Nankoff, Mr. Minko",27.94720616,0,0,349218,7.8958,1,0,0,0,1,0,0,1,0,1,-0.124787308,-0.48944219,0,1,0,0,0,
740,741,1,"Hawksford, Mr. Walter James",38.42663175,0,0,16988,30,0,1,0,0,1,1,0,0,0,1,0.644510516,-0.044381038,0,1,0,0,0,D45
741,742,0,"Cavendish, Mr. Tyrell William",36,1,0,19877,78.85,0,1,0,0,1,1,0,0,0,1,0.46637074,0.939198431,0,1,0,0,1,C46
742,743,1,"Ryerson, Miss. Susan Parker ""Suzette""",21,2,2,PC 17608,262.375,0,1,1,0,0,1,0,0,1,0,-0.634783828,4.634416897,0,1,0,0,4,B57 B59 B63 B66
743,744,0,"McNamee, Mr. Neal",24,1,0,376566,16.1,1,0,0,0,1,0,0,1,0,1,-0.414552915,-0.32425319,0,1,0,0,1,
744,745,1,"Stranden, Mr. Juho",31,0,0,STON/O 2. 3101288,7.925,1,0,0,0,1,0,0,1,0,1,0.099319217,-0.488854258,0,1,0,0,0,
745,746,0,"Crosby, Capt. Edward Gifford",70,1,1,WE/P 5735,71,0,1,0,0,1,1,0,0,0,1,2.962321094,0.781141137,1,0,0,0,2,B22
746,747,0,"Abbott, Mr. Rossmore Edward",16,1,1,C.A. 2673,20.25,1,0,0,0,1,0,0,1,0,1,-1.001835351,-0.240694238,0,1,0,0,2,
747,748,1,"Sinkkonen, Miss. Anna",30,0,0,250648,13,1,0,0,0,1,0,1,0,1,0,0.025908913,-0.38667072,0,1,0,0,0,
748,749,0,"Marvin, Mr. Daniel Warner",19,1,0,113773,53.1,0,1,0,0,1,1,0,0,0,1,-0.781604437,0.420730236,0,1,0,0,1,D30
749,750,0,"Connaghton, Mr. Michael",31,0,0,335097,7.75,1,0,0,1,0,0,0,1,0,1,0.099319217,-0.492377828,0,1,0,0,0,
750,751,1,"Wells, Miss. Joan",4,1,1,29103,23,1,0,0,0,1,0,1,0,1,0,-1.882759005,-0.185323848,0,0,1,0,2,
751,752,1,"Moor, Master. Meier",6,0,1,392096,12.475,0,1,0,0,1,0,0,1,0,1,-1.735938396,-0.397241431,0,0,1,0,1,E121
752,753,0,"Vande Velde, Mr. Johannes Joseph",33,0,0,345780,9.5,1,0,0,0,1,0,0,1,0,1,0.246139826,-0.457142125,0,1,0,0,0,
753,754,0,"Jonkoff, Mr. Lalio",23,0,0,349204,7.8958,1,0,0,0,1,0,0,1,0,1,-0.487963219,-0.48944219,0,1,0,0,0,
754,755,1,"Herman, Mrs. Samuel (Jane Laver)",48,1,2,220845,65,1,0,0,0,1,0,1,0,1,0,1.347294394,0.660333014,0,1,0,1,3,
755,756,1,"Hamalainen, Master. Viljo",0.67,1,1,250649,14.5,1,0,0,0,1,0,1,0,0,1,-2.127215319,-0.356468689,0,0,1,0,2,
756,757,0,"Carlsson, Mr. August Sigfrid",28,0,0,350042,7.7958,1,0,0,0,1,0,0,1,0,1,-0.120911696,-0.491455659,0,1,0,0,0,
757,758,0,"Bailey, Mr. Percy Andrew",18,0,0,29108,11.5,1,0,0,0,1,0,1,0,0,1,-0.855014742,-0.416872751,0,1,0,0,0,
758,759,0,"Theobald, Mr. Thomas Leonard",34,0,0,363294,8.05,1,0,0,0,1,0,0,1,0,1,0.319550131,-0.486337422,0,1,0,0,0,
759,760,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33,0,0,110152,86.5,0,1,0,0,1,1,0,0,1,0,0.246139826,1.093228788,0,1,0,0,0,B77
760,761,0,"Garfirth, Mr. John",24.33021696,0,0,358585,14.5,1,0,0,0,1,0,0,1,0,1,-0.390311587,-0.356468689,0,1,0,0,0,
761,762,0,"Nirva, Mr. Iisakki Antino Aijo",41,0,0,SOTON/O2 3101272,7.125,1,0,0,0,1,0,0,1,0,1,0.833422262,-0.504962007,0,1,0,0,0,
762,763,1,"Barah, Mr. Hanna Assi",20,0,0,2663,7.2292,1,0,1,0,0,0,0,1,0,1,-0.708194133,-0.502863973,0,1,0,0,0,
763,764,1,"Carter, Mrs. William Ernest (Lucile Polk)",36,1,2,113760,120,0,1,0,0,1,1,0,0,1,0,0.46637074,1.767740809,0,1,0,1,3,B96 B98
764,765,0,"Eklund, Mr. Hans Linus",16,0,0,347074,7.775,1,0,0,0,1,0,0,1,0,1,-1.001835351,-0.491874461,0,1,0,0,0,
765,766,1,"Hogeboom, Mrs. John C (Anna Andrews)",51,1,0,13502,77.9583,0,1,0,0,1,1,0,0,1,0,1.567525308,0.921244331,1,0,0,0,1,D11
766,767,0,"Brewe, Dr. Arthur Jackson",39.13773571,0,0,112379,39.6,1,0,1,0,0,1,0,0,0,1,0.696712874,0.148911959,0,1,0,0,0,
767,768,0,"Mangan, Miss. Mary",30.5,0,0,364850,7.75,1,0,0,1,0,0,0,1,1,0,0.062614065,-0.492377828,0,1,0,0,0,
768,769,0,"Moran, Mr. Daniel J",33.55117591,1,0,371110,24.15,1,0,0,1,0,0,0,1,0,1,0.286601818,-0.162168958,0,1,0,0,1,
769,770,0,"Gronnestad, Mr. Daniel Danielsen",32,0,0,8471,8.3625,1,0,0,0,1,0,0,1,0,1,0.172729522,-0.480045332,0,1,0,0,0,
770,771,0,"Lievens, Mr. Rene Aime",24,0,0,345781,9.5,1,0,0,0,1,0,0,1,0,1,-0.414552915,-0.457142125,0,1,0,0,0,
771,772,0,"Jensen, Mr. Niels Peder",48,0,0,350047,7.8542,1,0,0,0,1,0,0,1,0,1,1.347294394,-0.490279793,0,1,0,0,0,
772,773,0,"Mack, Mrs. (Mary)",57,0,0,S.O./P.P. 3,10.5,0,1,0,0,1,0,1,0,1,0,2.007987135,-0.437007438,1,0,0,0,0,E77
773,774,0,"Elias, Mr. Dibo",29.51820514,0,0,2674,7.225,1,0,1,0,0,0,0,1,0,1,-0.009459795,-0.502948539,0,1,0,0,0,
774,775,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",54,1,3,29105,23,1,0,0,0,1,0,1,0,1,0,1.787756221,-0.185323848,1,0,0,1,4,
775,776,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",18,0,0,347078,7.75,1,0,0,0,1,0,0,1,0,1,-0.855014742,-0.492377828,0,1,0,0,0,
776,777,0,"Tobin, Mr. Roger",35.2958243,0,0,383121,7.75,0,1,0,1,0,0,0,1,0,1,0.414676987,-0.492377828,0,1,0,0,0,F38
777,778,1,"Emanuel, Miss. Virginia Ethel",5,0,0,364516,12.475,1,0,0,0,1,0,0,1,1,0,-1.809348701,-0.397241431,0,0,1,0,0,
778,779,0,"Kilgannon, Mr. Thomas J",19.89558113,0,0,36865,7.7375,1,0,0,1,0,0,0,1,0,1,-0.715859554,-0.492629511,0,1,0,0,0,
779,780,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",43,0,1,24160,211.3375,0,1,0,0,1,1,0,0,1,0,0.980242871,3.6067928,0,1,0,0,1,B3
780,781,1,"Ayoub, Miss. Banoura",13,0,0,2687,7.2292,1,0,1,0,0,0,0,1,1,0,-1.222066264,-0.502863973,0,1,0,0,0,
781,782,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",17,1,0,17474,57,0,1,0,0,1,1,0,0,1,0,-0.928425046,0.499255516,0,1,0,0,1,B20
782,783,0,"Long, Mr. Milton Clyde",29,0,0,113501,30,0,1,0,0,1,1,0,0,0,1,-0.047501392,-0.044381038,0,1,0,0,0,D6
783,784,0,"Johnston, Mr. Andrew G",16.1939502,1,2,W./C. 6607,23.45,1,0,0,0,1,0,0,1,0,1,-0.987597408,-0.176263239,0,1,0,0,3,
784,785,0,"Ali, Mr. William",25,0,0,SOTON/O.Q. 3101312,7.05,1,0,0,0,1,0,0,1,0,1,-0.34114261,-0.506472109,0,1,0,0,0,
785,786,0,"Harmer, Mr. Abraham (David Lishin)",25,0,0,374887,7.25,1,0,0,0,1,0,0,1,0,1,-0.34114261,-0.502445171,0,1,0,0,0,
786,787,1,"Sjoblom, Miss. Anna Sofia",18,0,0,3101265,7.4958,1,0,0,0,1,0,0,1,1,0,-0.855014742,-0.497496065,0,1,0,0,0,
787,788,0,"Rice, Master. George Hugh",8,4,1,382652,29.125,1,0,0,1,0,0,0,1,0,1,-1.589117787,-0.061998889,0,0,1,0,5,
788,789,1,"Dean, Master. Bertram Vere",1,1,2,C.A. 2315,20.575,1,0,0,0,1,0,0,1,0,1,-2.102989919,-0.234150465,0,0,1,0,3,
789,790,0,"Guggenheim, Mr. Benjamin",46,0,0,PC 17593,79.2,0,1,1,0,0,1,0,0,0,1,1.200473785,0.946245572,0,1,0,0,0,B82 B84
790,791,0,"Keane, Mr. Andrew ""Andy""",35.2958243,0,0,12460,7.75,1,0,0,1,0,0,0,1,0,1,0.414676987,-0.492377828,0,1,0,0,0,
791,792,0,"Gaskell, Mr. Alfred",16,0,0,239865,26,1,0,0,0,1,0,1,0,0,1,-1.001835351,-0.124919787,0,1,0,0,0,
792,793,0,"Sage, Miss. Stella Anna",10.86986696,8,2,CA. 2343,69.55,1,0,0,0,1,0,0,1,1,0,-1.37843998,0.75194584,0,0,1,0,10,
793,794,0,"Hoyt, Mr. William Fisher",50.38328427,0,0,PC 17600,30.6958,1,0,1,0,0,1,0,0,0,1,1.522252018,-0.030371323,1,0,0,0,0,
794,795,0,"Dantcheff, Mr. Ristiu",25,0,0,349203,7.8958,1,0,0,0,1,0,0,1,0,1,-0.34114261,-0.48944219,0,1,0,0,0,
795,796,0,"Otter, Mr. Richard",39,0,0,28213,13,1,0,0,0,1,0,1,0,0,1,0.686601653,-0.38667072,0,1,0,0,0,
796,797,1,"Leader, Dr. Alice (Farnham)",49,0,0,17465,25.9292,0,1,0,0,1,1,0,0,1,0,1.420704699,-0.126345323,0,1,0,0,0,D17
797,798,1,"Osman, Mrs. Mara",31,0,0,349244,8.6833,1,0,0,0,1,0,0,1,1,0,0.099319217,-0.473586124,0,1,0,0,0,
798,799,0,"Ibrahim Shawah, Mr. Yousseff",30,0,0,2685,7.2292,1,0,1,0,0,0,0,1,0,1,0.025908913,-0.502863973,0,1,0,0,0,
799,800,0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",30,1,1,345773,24.15,1,0,0,0,1,0,0,1,1,0,0.025908913,-0.162168958,0,1,0,0,2,
800,801,0,"Ponesell, Mr. Martin",34,0,0,250647,13,1,0,0,0,1,0,1,0,0,1,0.319550131,-0.38667072,0,1,0,0,0,
801,802,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",31,1,1,C.A. 31921,26.25,1,0,0,0,1,0,1,0,1,0,0.099319217,-0.119886115,0,1,0,0,2,
802,803,1,"Carter, Master. William Thornton II",11,1,2,113760,120,0,1,0,0,1,1,0,0,0,1,-1.368886873,1.767740809,0,0,1,0,3,B96 B98
803,804,1,"Thomas, Master. Assad Alexander",0.42,0,1,2625,8.5167,1,0,1,0,0,0,0,1,0,1,-2.145567895,-0.476940563,0,0,1,0,1,
804,805,1,"Hedman, Mr. Oskar Arvid",27,0,0,347089,6.975,1,0,0,0,1,0,0,1,0,1,-0.194322001,-0.50798221,0,1,0,0,0,
805,806,0,"Johansson, Mr. Karl Johan",31,0,0,347063,7.775,1,0,0,0,1,0,0,1,0,1,0.099319217,-0.491874461,0,1,0,0,0,
806,807,0,"Andrews, Mr. Thomas Jr",39,0,0,112050,0,0,1,0,0,1,1,0,0,0,1,0.686601653,-0.648421654,0,1,0,0,0,A36
807,808,0,"Pettersson, Miss. Ellen Natalia",18,0,0,347087,7.775,1,0,0,0,1,0,0,1,1,0,-0.855014742,-0.491874461,0,1,0,0,0,
808,809,0,"Meyer, Mr. August",39,0,0,248723,13,1,0,0,0,1,0,1,0,0,1,0.686601653,-0.38667072,0,1,0,0,0,
809,810,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",33,1,0,113806,53.1,0,1,0,0,1,1,0,0,1,0,0.246139826,0.420730236,0,1,0,0,1,E8
810,811,0,"Alexander, Mr. William",26,0,0,3474,7.8875,1,0,0,0,1,0,0,1,0,1,-0.267732305,-0.489609308,0,1,0,0,0,
811,812,0,"Lester, Mr. James",39,0,0,A/4 48871,24.15,1,0,0,0,1,0,0,1,0,1,0.686601653,-0.162168958,0,1,0,0,0,
812,813,0,"Slemen, Mr. Richard James",35,0,0,28206,10.5,1,0,0,0,1,0,1,0,0,1,0.392960435,-0.437007438,0,1,0,0,0,
